text,label,label_id,split
"Wieczorem w tej sytuacji naprawdę jestem zły po kolejnym spóźnieniu prowadzącego, bo zaraz wybuchnę. Nosi mnie po tej sytuacji.",anger,0,test
Wieczorem szczerze wyjątkowo to mnie obrzydza po zobaczeniu brudu w kuchni; nie mogę na to patrzeć. To było dziś dla mnie bardzo wyraźne.,disgust,1,test
"Teraz niesamowicie czuję wstręt, na widok spleśniałego chleba, dlatego nie mogę na to patrzeć. Nie mogę przestać o tym myśleć.",disgust,1,train
"Szczerze mówiąc bardzo jestem szczęśliwa, po sukcesie w pracy, dlatego aż chce się żyć. Zostało to ze mną na długo.",joy,3,val
"Na uczelni szczerze kompletnie jestem zaskoczona po tym, co dziś usłyszałam, a przez to aż zaniemówiłem. Zostało to ze mną na długo.",surprise,5,train
Teraz ostatnio strasznie czuję radość po spacerze nad rzeką; to był piękny dzień. Ta sytuacja nadal we mnie pracuje.,joy,3,val
"Szczerze mówiąc ja totalnie to było nieoczekiwane kiedy drzwi nagle się otworzyły, ponieważ mam szeroko otwarte oczy. To mocno wpływa na mój nastrój.",surprise,5,test
Szczerze mówiąc trochę jestem zirytowany przez tę absurdalną decyzję. Nie mogę tego spokojnie słuchać. Ta sytuacja nadal we mnie pracuje.,anger,0,train
"Po południu bardzo aż mnie trzęsie, kiedy ktoś narusza moje granice, dlatego nie mogę tego spokojnie słuchać.",anger,0,train
"W domu w tej sytuacji naprawdę jestem zniesmaczona na widok zepsutego jedzenia, kiedy to jest odpychające.",disgust,1,train
W pracy bardzo jestem spięta przed rozmową kwalifikacyjną. Serce bije mi szybciej.,fear,2,test
Na uczelni po tym wszystkim ogarnia mnie niepokój przed wystąpieniem publicznym i ciągle myślę o najgorszym.,fear,2,val
"W domu mam odruch cofania po wejściu do brudnej łazienki, a przez to nie mogę na to patrzeć. Mam to w głowie przez cały dzień.",disgust,1,train
W pracy ostatnio jestem spięty na myśl o tej sytuacji i nie mogę się rozluźnić. To siedzi we mnie od kilku godzin.,fear,2,test
W tej chwili dziś naprawdę czuję radość po rozmowie z przyjacielem; mam ochotę świętować. To mocno wpływa na mój nastrój.,joy,3,train
"Teraz szczerze jest mi lekko, po spotkaniu z rodziną, dlatego mam energię do działania. Nie mogę przestać o tym myśleć.",joy,3,train
"Po południu bardzo jestem spięty, przed wynikami badań, dlatego nie umiem przestać się martwić. Zostało to ze mną na długo.",fear,2,train
Po południu ja bardzo jestem spięty przed odrzuceniem; trudno mi oddychać spokojnie.,fear,2,train
"Wieczorem coraz bardziej jestem spięta, przed jutrzejszym egzaminem, dlatego nie mogę się rozluźnić.",fear,2,train
"W pracy jestem zachwycona po sukcesie w pracy, a przez to ten moment jest cudowny.",joy,3,train
Teraz strasznie jestem zirytowany gdy system znowu nie działa. Czuję napięcie w całym ciele. Zostało to ze mną na długo.,anger,0,val
"Dziś czuję radość po sukcesie w pracy, a przez to ten moment jest cudowny.",joy,3,test
Na uczelni wyjątkowo jestem zirytowany kiedy ktoś narusza moje granice. Zaraz wybuchnę.,anger,0,train
"W tej chwili strasznie gotuję się w środku, przez niekompetencję zespołu, dlatego mam ochotę powiedzieć kilka mocnych słów.",anger,0,train
Dziś naprawdę uśmiecham się po zdanym egzaminie. Dzisiaj świat wygląda lepiej.,joy,3,train
"Po południu ogarnia mnie niepokój przed wynikami badań, a przez to czuję, że coś złego może się stać.",fear,2,train
"Teraz jestem zachwycony po otrzymaniu stypendium, a przez to aż chce się żyć.",joy,3,train
"Dziś szczerze bardzo mam silny niesmak na widok spleśniałego chleba, kiedy mam ciarki na plecach. Nie mogę przestać o tym myśleć.",disgust,1,train
"Po południu jestem zdumiony po wynikach egzaminu, a przez to to całkowicie zmienia sytuację.",surprise,5,train
Dziś dziś trochę jestem szczęśliwy po spotkaniu z rodziną; aż chce się żyć.,joy,3,train
"Od rana naprawdę jestem przerażony, przed jutrzejszym egzaminem, dlatego mam napięte mięśnie. To mocno wpływa na mój nastrój.",fear,2,val
Na uczelni wyjątkowo gotuję się w środku gdy ktoś mnie ignoruje. To jest po prostu nie do przyjęcia.,anger,0,train
Wieczorem wyjątkowo to mnie obrzydza na widok zepsutego jedzenia. Muszę odwrócić wzrok.,disgust,1,train
W pracy dziś strasznie jestem przerażona na myśl o tej sytuacji; mam napięte mięśnie.,fear,2,train
W domu strasznie czuję radość po rozmowie z przyjacielem. Ten moment jest cudowny. Trudno mi to zignorować.,joy,3,train
Dziś trochę jest mi niedobrze na widok zepsutego jedzenia. Nie mogę na to patrzeć.,disgust,1,train
W pracy czuję strach na myśl o tej sytuacji. Nie mogę się rozluźnić.,fear,2,train
W domu w tej sytuacji wyjątkowo jestem przerażona przed wystąpieniem publicznym; nie mogę się rozluźnić.,fear,2,train
W domu ostatnio cieszę się po sukcesie w pracy i aż chce się żyć.,joy,3,val
"Wieczorem w tej sytuacji szczerze jest mi bardzo ciężko po kłótni z bliską osobą, a przez to nie widzę dziś nic dobrego. Wciąż do tego wracam myślami.",sadness,4,train
"W pracy mam dość kiedy ktoś narusza moje granice, a przez to tracę cierpliwość. Nie mogę przestać o tym myśleć.",anger,0,train
Dziś po tym wszystkim bardzo mam silny niesmak gdy ktoś mlaska przy stole; chcę natychmiast wyjść. Trudno mi to zignorować.,disgust,1,train
"Dziś dziś głęboko jestem przygnębiony po złej wiadomości, ponieważ jest mi ciężko ruszyć dalej. Zostało to ze mną na długo.",sadness,4,train
"W tej chwili w tej sytuacji totalnie jestem zaskoczony po nagłym telefonie, ponieważ wciąż próbuję to zrozumieć. Trudno mi to zignorować.",surprise,5,test
"Wieczorem w tej sytuacji bardzo czuję smutek kiedy wszystko się sypie, i trudno mi się skupić.",sadness,4,train
"W domu szczerze wyraźnie jestem spięta na myśl o tej sytuacji, a przez to nie umiem przestać się martwić. Wciąż do tego wracam myślami.",fear,2,val
"Teraz szczerze autentycznie to mnie obrzydza gdy ktoś mlaska przy stole, ponieważ aż odechciewa mi się jeść.",disgust,1,train
"Od rana naprawdę jestem przerażony, gdy słyszę dziwne dźwięki w nocy, dlatego czuję, że coś złego może się stać. Mam to w głowie przez cały dzień.",fear,2,val
Teraz wyjątkowo jestem zdumiony kiedy drzwi nagle się otworzyły. To całkowicie zmienia sytuację. To było dziś dla mnie bardzo wyraźne.,surprise,5,train
"Teraz szczerze naprawdę jestem przerażony przed rozmową kwalifikacyjną, ponieważ ciągle myślę o najgorszym. To było dziś dla mnie bardzo wyraźne.",fear,2,train
"W pracy jestem zaskoczona po tym, co dziś usłyszałem, a przez to mam szeroko otwarte oczy. Zostało to ze mną na długo.",surprise,5,train
"Od rana po tym wszystkim bardzo cieszę się po zdanym egzaminie, a przez to to był piękny dzień. Zostało to ze mną na długo.",joy,3,train
"Szczerze mówiąc po tym wszystkim naprawdę aż mnie trzęsie przez tę absurdalną decyzję, ponieważ nie mogę tego spokojnie słuchać. To mocno wpływa na mój nastrój.",anger,0,train
"W domu autentycznie jestem szczęśliwy, po miłym telefonie, dlatego ten moment jest cudowny. Nosi mnie po tej sytuacji.",joy,3,val
Teraz naprawdę jestem spięty przed wynikami badań. Serce bije mi szybciej. To siedzi we mnie od kilku godzin.,fear,2,test
"Po południu szczerze to było nieoczekiwane, gdy zobaczyłam prezent, dlatego mam szeroko otwarte oczy.",surprise,5,test
W domu po tym wszystkim wyjątkowo jestem spięty gdy słyszę dziwne dźwięki w nocy; ciągle myślę o najgorszym.,fear,2,train
"Na uczelni naprawdę gotuję się w środku, po bezsensownej uwadze, dlatego mam ochotę powiedzieć kilka mocnych słów. To było dziś dla mnie bardzo wyraźne.",anger,0,val
W pracy trochę jestem zirytowana przez tę absurdalną decyzję. Mam ochotę powiedzieć kilka mocnych słów.,anger,0,train
Po południu ja jestem szczęśliwy po spacerze nad rzeką i czuję wdzięczność i spokój. Nosi mnie po tej sytuacji.,joy,3,train
Wieczorem ja trochę ale niespodzianka po tej propozycji; aż zaniemówiłem. Ta sytuacja nadal we mnie pracuje.,surprise,5,train
"Dziś dziś wyjątkowo czuję wstręt kiedy czuję ten zapach, ponieważ mam ciarki na plecach.",disgust,1,train
"Wieczorem ja naprawdę jestem spięta na myśl o tej sytuacji; czuję, że coś złego może się stać. Nosi mnie po tej sytuacji.",fear,2,val
"Na uczelni szczerze autentycznie jestem zdumiona po tym, co dziś usłyszałam, bo aż zaniemówiłem. Nosi mnie po tej sytuacji.",surprise,5,train
"W pracy mam silny niesmak kiedy czuję ten zapach, a przez to to jest odpychające. Trudno mi to zignorować.",disgust,1,val
Od rana po tym wszystkim jestem przygnębiona po rozstaniu i ten dzień mnie przytłacza.,sadness,4,train
"Teraz coraz bardziej boję się, przed ważną rozmową, dlatego ciągle myślę o najgorszym. To było dziś dla mnie bardzo wyraźne.",fear,2,train
"Szczerze mówiąc jestem przygnębiona po odrzuceniu mojego projektu, a przez to chciałbym tylko odpocząć.",sadness,4,train
Wieczorem ja jestem przerażony przed rozmową kwalifikacyjną i serce bije mi szybciej. Nie mogę przestać o tym myśleć.,fear,2,train
Wieczorem po tym wszystkim cieszę się gdy dostałam dobrą wiadomość; czuję wdzięczność i spokój.,joy,3,test
Na uczelni w tej sytuacji jestem zirytowana przez tę absurdalną decyzję; zaraz wybuchnę. Mam to w głowie przez cały dzień.,anger,0,train
"Teraz kompletnie jestem zdumiony, po tym, co dziś usłyszałem, dlatego to całkowicie zmienia sytuację.",surprise,5,train
Na uczelni wyjątkowo nie mogę uwierzyć po nagłym telefonie. Wciąż próbuję to zrozumieć. To mocno wpływa na mój nastrój.,surprise,5,val
"W domu po tym wszystkim boję się kiedy nie mam kontroli nad tym, co się dzieje i mam napięte mięśnie. Mam to w głowie przez cały dzień.",fear,2,train
Szczerze mówiąc ja wyjątkowo mam lęk przed rozmową kwalifikacyjną; serce bije mi szybciej.,fear,2,test
"Na uczelni w tej sytuacji niesamowicie jestem zniesmaczona kiedy czuję ten zapach, kiedy to jest odpychające. To było dziś dla mnie bardzo wyraźne.",disgust,1,val
Na uczelni po tym wszystkim jestem zniesmaczona na myśl o tym zachowaniu i muszę odwrócić wzrok.,disgust,1,val
Szczerze mówiąc dziś strasznie jestem przerażona przed odrzuceniem; ciągle myślę o najgorszym.,fear,2,train
Teraz jestem zaskoczony gdy zobaczyłem prezent. Wciąż próbuję to zrozumieć. Wciąż do tego wracam myślami.,surprise,5,train
Po południu szczerze jest mi niedobrze na widok zepsutego jedzenia i chcę natychmiast wyjść.,disgust,1,test
"Szczerze mówiąc w tej sytuacji totalnie nie mogę uwierzyć po wynikach egzaminu, ponieważ aż zaniemówiłem. Mam to w głowie przez cały dzień.",surprise,5,train
W tej chwili po tym wszystkim jestem wściekła po niesprawiedliwej ocenie i to jest po prostu nie do przyjęcia. Nie mogę przestać o tym myśleć.,anger,0,train
Po południu ja strasznie czuję smutek kiedy wszystko się sypie; nie mam na nic siły. To było dziś dla mnie bardzo wyraźne.,sadness,4,train
W pracy ja trochę jestem zdumiony gdy zobaczyłem prezent; tego się nie spodziewałem. Wciąż do tego wracam myślami.,surprise,5,train
W pracy szczerze wyjątkowo mam silny niesmak gdy widzę robaki w piwnicy; chcę natychmiast wyjść.,disgust,1,train
"Na uczelni autentycznie jestem zdumiona, kiedy drzwi nagle się otworzyły, dlatego wciąż próbuję to zrozumieć. Trudno mi to zignorować.",surprise,5,test
"Dziś ja naprawdę ale niespodzianka gdy zobaczyłam prezent, i muszę to przemyśleć.",surprise,5,train
Po południu w tej sytuacji jestem zniesmaczona po zobaczeniu brudu w kuchni i sam zapach mnie odrzuca. Wciąż do tego wracam myślami.,disgust,1,train
Dziś dziś bardzo to było nieoczekiwane gdy zobaczyłam prezent; to wywróciło mój plan dnia. Ta sytuacja nadal we mnie pracuje.,surprise,5,val
"Teraz czuję strach kiedy nie mam kontroli nad tym, co się dzieje, a przez to mam napięte mięśnie.",fear,2,test
"W domu bardzo jestem przygnębiony, gdy nikt nie odpisuje, dlatego nie widzę dziś nic dobrego. Zostało to ze mną na długo.",sadness,4,train
"Szczerze mówiąc ostatnio bardzo jest mi smutno po kłótni z bliską osobą, i wszystko wydaje się szare.",sadness,4,train
"Teraz autentycznie jestem zdumiony, gdy zobaczyłam prezent, dlatego mam szeroko otwarte oczy. Trudno mi to zignorować.",surprise,5,test
"Teraz jestem szczęśliwy po udanym projekcie, a przez to dzisiaj świat wygląda lepiej.",joy,3,train
Dziś bardzo mam świetny nastrój po komplementach od bliskich. Wszystko wydaje się prostsze. Trudno mi to zignorować.,joy,3,train
"Szczerze mówiąc coraz bardziej jestem zirytowana, przez tę absurdalną decyzję, dlatego to przekracza wszelkie granice. To siedzi we mnie od kilku godzin.",anger,0,train
"Teraz mam odruch cofania po wejściu do brudnej łazienki, a przez to nie mogę na to patrzeć.",disgust,1,train
"Od rana ostatnio naprawdę nie mogę uwierzyć po tej wiadomości, kiedy wciąż próbuję to zrozumieć.",surprise,5,train
"Dziś szczerze wyjątkowo to mnie obrzydza gdy ktoś mlaska przy stole, i mam ciarki na plecach. Nie mogę przestać o tym myśleć.",disgust,1,train
Od rana szczerze trochę aż mnie trzęsie gdy ktoś mnie ignoruje; to jest po prostu nie do przyjęcia.,anger,0,train
"Dziś szczerze jestem przygnębiona, gdy nikt nie odpisuje, dlatego nie mam na nic siły. Trudno mi to zignorować.",sadness,4,test
Dziś po tym wszystkim jestem zirytowana gdy ktoś zrzuca na mnie winę i nie mogę tego spokojnie słuchać.,anger,0,train
"Na uczelni jestem zniesmaczona po przeczytaniu tych obrzydliwych komentarzy, a przez to muszę odwrócić wzrok.",disgust,1,train
"Po południu po tym wszystkim trochę jestem spięta kiedy nie mam kontroli nad tym, co się dzieje, a przez to nie mogę się rozluźnić. Wciąż do tego wracam myślami.",fear,2,train
"W pracy jest mi smutno gdy czuję się samotnie, a przez to jest mi ciężko ruszyć dalej. To było dziś dla mnie bardzo wyraźne.",sadness,4,train
"Na uczelni wyjątkowo boję się przed jutrzejszym egzaminem. Czuję, że coś złego może się stać.",fear,2,train
Dziś szczerze mam obniżony nastrój gdy pada deszcz i siedzę sam i wszystko wydaje się szare. Wciąż do tego wracam myślami.,sadness,4,val
Teraz ja trochę jest mi smutno po nieudanym egzaminie; chciałbym tylko odpocząć. To siedzi we mnie od kilku godzin.,sadness,4,train
"Teraz mam silny niesmak na widok zepsutego jedzenia, a przez to chcę natychmiast wyjść. Zostało to ze mną na długo.",disgust,1,train
"W tej chwili szczerze trochę ogarnia mnie niepokój przed ważną rozmową, kiedy serce bije mi szybciej.",fear,2,val
Teraz ja jestem spięta przed jutrzejszym egzaminem; nie umiem przestać się martwić. Trudno mi to zignorować.,fear,2,train
"W tej chwili jestem wściekła po bezsensownej uwadze, a przez to czuję napięcie w całym ciele.",anger,0,train
"Wieczorem ja wyraźnie ogarnia mnie niepokój przed odrzuceniem, kiedy nie umiem przestać się martwić. Wciąż do tego wracam myślami.",fear,2,train
W tej chwili w tej sytuacji jestem zachwycony po rozmowie z przyjacielem i mam ochotę świętować.,joy,3,val
Na uczelni ja jest mi bardzo ciężko po złej wiadomości i trudno mi się skupić. Trudno mi to zignorować.,sadness,4,val
"Wieczorem autentycznie jestem zdumiony, po tym, co dziś usłyszałam, dlatego to wywróciło mój plan dnia.",surprise,5,test
Szczerze mówiąc ostatnio jest mi lekko po udanym projekcie; mam energię do działania. To siedzi we mnie od kilku godzin.,joy,3,train
Dziś szczerze to mnie obrzydza po przeczytaniu tych obrzydliwych komentarzy i nie mogę na to patrzeć.,disgust,1,train
Na uczelni ja trochę jestem zdumiona kiedy drzwi nagle się otworzyły; muszę to przemyśleć.,surprise,5,train
"Od rana kompletnie nie mogę uwierzyć, gdy zobaczyłam prezent, dlatego tego się nie spodziewałem. To mocno wpływa na mój nastrój.",surprise,5,val
"Od rana naprawdę jestem zaskoczony, po tym, co dziś usłyszałam, dlatego mam szeroko otwarte oczy. To było dziś dla mnie bardzo wyraźne.",surprise,5,test
"Od rana wyjątkowo jestem wściekła, kiedy ktoś narusza moje granice, dlatego to przekracza wszelkie granice. Mam to w głowie przez cały dzień.",anger,0,train
W tej chwili naprawdę mam świetny nastrój po miłym telefonie. Czuję wdzięczność i spokój. Trudno mi to zignorować.,joy,3,test
"W domu ja ogarnia mnie niepokój kiedy nie mam kontroli nad tym, co się dzieje i mam napięte mięśnie.",fear,2,val
